"","Stock","Method","Index","FixN2","Use.r","Use.k","Use.q","Resilience","Prior.r.low","Prior.r.hi","Prior.k.low","Prior.k.hi","Prior.log.k","Prior.log.k.sd","Prior.q.low","Prior.q.hi","Prior.log.q","Prior.log.q.sd","r","r.low","r.high","k","k.low","k.high","msy","msy.low","msy.high","fmsy","fmsy.low","fmsy.high","bmsy","bmsy.low","bmsy.high","b.end","b.end.low","b.end.hi","bbmsy","bbmsy.low","bbmsy.hi","f.end","f.end.low","f.end.hi","ffmsy","ffmsy.low","ffmsy.hi","Converge","Prior.Warn","Fit.Warn"
"50","Cod_7_a","CMSY","1","Y","Y","Y","Y","Medium","0.2","0.8","16.7714291666667","268.342866666667","4.95974295732615","0.535016540874068","149.908177279665","599.632709118659","5.9263136870603","0.229072682968539",0.369723444544059,0.254297611257917,0.537541130525534,108.548028696702,78.7952604061423,149.535320693242,10.0331877670529,7.84394733616998,12.8334437311627,0.184861722272029,0.127148805628959,0.268770565262767,54.2740143483508,39.3976302030711,74.7676603466208,4.99565178703075,1.22671230782919,10.3198652628329,0.0920450025120088,0.0226022033298605,0.190143761922532,0.0288140579320794,0.0139483410232514,0.117342101388652,0.846695439546146,0.409869264560375,3.44807462894426,"","",""
"501","Cod_7_a","BSM","1","Y","Y","Y","Y","Medium","0.2","0.8","16.7714291666667","268.342866666667","4.95974295732615","0.535016540874068","149.908177279665","599.632709118659","5.9263136870603","0.229072682968539",0.575296489548576,0.334040769261133,0.990795379914197,73.4526486024727,44.1671851394805,122.156111368201,10.5642627222619,7.90090259987454,14.125430032101,0.287648244774288,0.167020384630567,0.495397689957098,36.7263243012364,22.0835925697402,61.0780556841006,1.11601323648837,0.807453677442062,6.27603440296317,0.0303872837187466,0.0219856926279682,0.170886537718448,0.128981445106274,0.0229356613998224,0.178270288465345,7.37808465094785,1.31198135665124,10.1975387076992,"","",""
"1","Cod_7_a","SPICT","1","N","N","N","N","Medium","0.2","0.8","16.7714291666667","268.342866666667","4.95974295732615","0.535016540874068","149.908177279665","599.632709118659","5.9263136870603","0.229072682968539",0.26566985095063,-1.88920877534544,2.4205484772467,227.252716691979,-69.5232766637968,524.028710047755,2.85500404,0.0033665,2421.22084512,0.01534936,0.0000058,40.59625001,186.21353133,54.63984082,634.61896539,9.48714655,2.81610438,31.96115538,0.05094768,0.01843358,0.14081182,0.01700916,0.00466245,0.06205141,1.10813527,0.00091814,1337.44138917,"Convergence: 0  MSG: both X-convergence and relative convergence (5)","",""
"11","Cod_7_a","SPICT","1","Y","N","N","N","Medium","0.2","0.8","16.7714291666667","268.342866666667","4.95974295732615","0.535016540874068","149.908177279665","599.632709118659","5.9263136870603","0.229072682968539",0.0331818976536963,-0.133569203073058,0.199932998380451,135.146902159131,-164.41228833537,434.706092653632,1.00796705,0.00047723,2128.94360775,0.01576078,0.00007765,3.19899596,64.13525121,5.47310105,751.55390232,9.77714401,2.65341369,36.02624992,0.15244571,0.00474184,4.90098175,0.01614047,0.00416702,0.06251823,1.02409097,0.01098704,95.45450402,"Convergence: 0  MSG: relative convergence (4)","",""
"12","Cod_7_a","SPICT","1","Y","Y","N","N","Medium","0.2","0.8","16.7714291666667","268.342866666667","4.95974295732615","0.535016540874068","149.908177279665","599.632709118659","5.9263136870603","0.229072682968539",0.226665137360478,0.0905801891857166,0.362750085535239,123.591333957487,77.8121239467222,169.370543968252,6.87319442,4.76802951,9.90782491,0.11234126,0.06149591,0.20522599,61.18676036,42.38193122,88.33527722,5.8866001,2.39358775,14.47703796,0.09620709,0.03871907,0.23905025,0.02620833,0.00968005,0.07095793,0.23329208,0.08088965,0.67283256,"Convergence: 0  MSG: relative convergence (4)","",""
"13","Cod_7_a","SPICT","1","Y","Y","Y","N","Medium","0.2","0.8","16.7714291666667","268.342866666667","4.95974295732615","0.535016540874068","149.908177279665","599.632709118659","5.9263136870603","0.229072682968539",0.221976256769053,0.0941364571778345,0.349816056360271,125.602385981398,80.8286551687445,170.376116794051,6.83681932,4.72848575,9.88521503,0.1099881,0.06170673,0.19604642,62.16540391,43.7181749,88.39658683,5.92124662,2.41722905,14.50469142,0.09524987,0.03828452,0.23697666,0.02607902,0.00966492,0.07036948,0.23710769,0.08285752,0.67851481,"Convergence: 0  MSG: relative convergence (4)","",""
"14","Cod_7_a","SPICT","1","Y","Y","N","Y","Medium","0.2","0.8","16.7714291666667","268.342866666667","4.95974295732615","0.535016540874068","149.908177279665","599.632709118659","5.9263136870603","0.229072682968539",1.05665828394816,0.462289425967845,1.65102714192847,45.486431344484,-7.00784562043795,97.9807083094059,11.66426854,3.8226203,35.59212007,0.52337554,0.29689879,0.92261056,22.29089615,7.06232463,70.35701099,0.13679715,0.07240123,0.25846885,0.00613691,0.00203577,0.01849996,1.25436405,0.73948485,2.12773687,2.39668067,1.88928732,3.04034127,"Convergence: 0  MSG: relative convergence (4)","",""
"15","Cod_7_a","SPICT","1","Y","Y","Y","Y","Medium","0.2","0.8","16.7714291666667","268.342866666667","4.95974295732615","0.535016540874068","149.908177279665","599.632709118659","5.9263136870603","0.229072682968539",1.01917115912685,0.457663698471061,1.58067861978264,133.150061678923,-9.75621594333859,276.056339301184,32.90710924,9.96374407,108.68181988,0.50455398,0.28884307,0.88135995,65.23358064,22.27724321,191.02094469,0.14740526,0.08101709,0.26819416,0.00225965,0.00068448,0.00745975,1.19493384,0.7271898,1.96354087,2.36829735,1.98586766,2.82437368,"Convergence: 0  MSG: relative convergence (4)","",""
"16","Cod_7_a","SPICT","1","N","Y","N","N","Medium","0.2","0.8","16.7714291666667","268.342866666667","4.95974295732615","0.535016540874068","149.908177279665","599.632709118659","5.9263136870603","0.229072682968539",0.495125913235625,0.0393305167766513,0.950921309694598,204.253357116444,84.9404024021247,323.566311830763,4.26048162,1.06163106,17.09793957,0.02492065,0.00317308,0.19572118,171.08863084,81.88829637,357.45425046,8.88853964,3.60339002,21.92550254,0.05195284,0.01942883,0.13892225,0.01821723,0.00679097,0.04886891,0.73100934,0.09338186,5.72246776,"Convergence: 0  MSG: relative convergence (4)","",""
"17","Cod_7_a","SPICT","1","N","Y","Y","N","Medium","0.2","0.8","16.7714291666667","268.342866666667","4.95974295732615","0.535016540874068","149.908177279665","599.632709118659","5.9263136870603","0.229072682968539",0.516231997749253,0.0656842749348707,0.966779720563634,183.619638449134,80.3722111569561,286.867065741312,5.1188836,2.12138847,12.35180147,0.03424411,0.00739883,0.15849256,149.52521598,73.52856128,304.06946396,8.46998636,3.50803379,20.45039276,0.05664587,0.02154575,0.14892749,0.01907257,0.00724835,0.05018567,0.55695918,0.11052147,2.80672651,"Convergence: 0  MSG: relative convergence (4)","",""
