"","Stock","Method","FixN2","Use.r","Use.k","Use.q","Resilience","Prior.r.low","Prior.r.hi","Prior.k.low","Prior.k.hi","Prior.log.k","Prior.log.k.sd","Prior.q.low","Prior.q.hi","Prior.log.q","Prior.log.q.sd","r","r.low","r.high","k","k.low","k.high","msy","msy.low","msy.high","fmsy","fmsy.low","fmsy.high","bmsy","bmsy.low","bmsy.high","b.end","b.end.low","b.end.hi","bbmsy","bbmsy.low","bbmsy.hi","f.end","f.end.low","f.end.hi","ffmsy","ffmsy.low","ffmsy.hi","Converge","Prior.Warn","Fit.Warn"
"25","Ple_7_hk","CMSY","Y","Y","Y","Y","Medium","0.2","0.8","0.54625","8.74","1.53538763092393","0.535016540874068","5744.47300771208","22977.8920308483","9.57228418735108","0.229072682968539",0.441534111138859,0.298756923831487,0.652545115269513,3.82185232430467,2.09676202040614,6.96624368747565,0.421869542228958,0.212045922860956,0.839317767864715,0.22076705556943,0.149378461915743,0.326272557634756,1.91092616215233,1.04838101020307,3.48312184373783,0.282981472408279,0.0471787914056071,0.736794587908604,0.14808603179599,0.0246889661882426,0.385569365526259,0.187291413635494,0.0719332102458038,1.12338613222087,2.86443855682958,1.10014792960888,17.1810895592027,"","",""
"251","Ple_7_hk","BSM","Y","Y","Y","Y","Medium","0.2","0.8","0.54625","8.74","1.53538763092393","0.535016540874068","5744.47300771208","22977.8920308483","9.57228418735108","0.229072682968539",0.418738285957602,0.275178721340671,0.6371922628045,3.04786797569973,2.19099452787828,4.23985504258279,0.319064752992393,0.23955332454249,0.424967246004721,0.209369142978801,0.137589360670335,0.31859613140225,1.52393398784987,1.09549726393914,2.11992752129139,0.109411874322324,0.0570576046927014,0.193359251045562,0.0717956782870199,0.0374409949168497,0.126881644865979,0.484408116836236,0.274101185815575,0.928885821363257,16.1127785321118,9.11737757674423,30.8973590677979,"","",""
"1","Ple_7_hk","SPICT","N","N","N","N","Medium","0.2","0.8","0.54625","8.74","1.53538763092393","0.535016540874068","5744.47300771208","22977.8920308483","9.57228418735108","0.229072682968539",0.0538617050572944,-0.0995743280502346,0.207297738164823,2.09798411149914,-8.3778455743945,12.5738137973928,0.03337116,0.00002043,54.50026983,0.05199873,0.00060627,4.45986811,0.64251966,0.0036966,111.67867345,0.36622916,0.00146218,91.72863039,0.56998903,0.00001955,16615.67875239,0.12017629,0.00046973,30.7463319,2.31113893,0.01882081,283.80086828,"Convergence: 0  MSG: relative convergence (4)","",""
"11","Ple_7_hk","SPICT","Y","N","N","N","Medium","0.2","0.8","0.54625","8.74","1.53538763092393","0.535016540874068","5744.47300771208","22977.8920308483","9.57228418735108","0.229072682968539",0.0463590170450616,-0.410226392430747,0.50294442652087,2.28997298991916,-7.29261348645108,11.8725594662894,0.00660177,0,6755546455605347,0.01457476,0,64458.36542684,0.70985543,0.00004996,10086.79820606,0.46634758,0.00437295,49.73300492,0.65696135,0.00000053,821907.00998301,0.09390717,0.00087921,10.03013939,6.44313844,0.00010476,396266.96290321,"Convergence: 0  MSG: relative convergence (4)","",""
"12","Ple_7_hk","SPICT","Y","Y","N","N","Medium","0.2","0.8","0.54625","8.74","1.53538763092393","0.535016540874068","5744.47300771208","22977.8920308483","9.57228418735108","0.229072682968539",0.448405616837389,0.0643982889320983,0.83241294474268,1.98771474172426,-0.444395056171453,4.41982453961998,0.19394499,0.0506008,0.74336096,0.21150759,0.08605485,0.51984824,0.92131861,0.26130769,3.24838503,0.0924493,0.03516762,0.24303246,0.10034455,0.02092325,0.48123631,0.47927034,0.18969493,1.21089191,2.2659723,1.42013322,3.61559773,"Convergence: 0  MSG: both X-convergence and relative convergence (5)","",""
"13","Ple_7_hk","SPICT","Y","Y","Y","N","Medium","0.2","0.8","0.54625","8.74","1.53538763092393","0.535016540874068","5744.47300771208","22977.8920308483","9.57228418735108","0.229072682968539",0.423426579338623,0.0695328083479418,0.777320350329305,4.10713975287287,-0.300364929471014,8.51464443521675,0.38644983,0.09312414,1.60370317,0.20134159,0.08376004,0.48398297,1.92594827,0.64896271,5.71570093,0.09010104,0.0381837,0.21260901,0.04678269,0.01087854,0.20118704,0.4836179,0.21481529,1.08877852,2.4019772,1.64286703,3.51184505,"Convergence: 0  MSG: both X-convergence and relative convergence (5)","",""
"14","Ple_7_hk","SPICT","Y","Y","N","Y","Medium","0.2","0.8","0.54625","8.74","1.53538763092393","0.535016540874068","5744.47300771208","22977.8920308483","9.57228418735108","0.229072682968539",0.463018014797144,0.216239121870344,0.709796907723945,1.97870683952268,-0.478493825822624,4.43590750486798,0.20038462,0.06237428,0.64375887,0.21892103,0.12797374,0.37450197,0.91935335,0.25575503,3.30476612,0.08897368,0.05271767,0.15016436,0.09677855,0.02462415,0.38036183,0.49741334,0.3052408,0.81057324,2.27211311,1.45081673,3.55833918,"Convergence: 0  MSG: relative convergence (4)","",""
"15","Ple_7_hk","SPICT","Y","Y","Y","Y","Medium","0.2","0.8","0.54625","8.74","1.53538763092393","0.535016540874068","5744.47300771208","22977.8920308483","9.57228418735108","0.229072682968539",0.427353748217749,0.215917929977782,0.638789566457716,4.11147234951263,-0.288140816217167,8.51108551524244,0.39088243,0.12336665,1.23849576,0.20331714,0.12197085,0.33891589,1.9289841,0.65430448,5.68692368,0.08924981,0.05386197,0.14788783,0.04626778,0.01377279,0.15543026,0.48807536,0.30925367,0.77029826,2.40056177,1.64979141,3.49298509,"Convergence: 0  MSG: relative convergence (4)","",""
