"","Stock","Method","Index","FixN2","Use.r","Use.k","Use.q","Resilience","Prior.r.low","Prior.r.hi","Prior.k.low","Prior.k.hi","Prior.log.k","Prior.log.k.sd","Prior.q.low","Prior.q.hi","Prior.log.q","Prior.log.q.sd","r","r.low","r.high","k","k.low","k.high","msy","msy.low","msy.high","fmsy","fmsy.low","fmsy.high","bmsy","bmsy.low","bmsy.high","b.end","b.end.low","b.end.high","bbmsy","bbmsy.low","bbmsy.high","f.end","f.end.low","f.end.high","ffmsy","ffmsy.low","ffmsy.high","Converge","Prior.Warn","Fit.Warn"
"53","Had_NS","CMSY","1","Y","Y","Y","Y","Medium","0.2","0.8","971.005545208333","15536.0887233333","9.01839834259347","0.535016540874068","0.0202762725633958","0.081105090253583","-2.98201318392717","0.229072682968539",0.28650479686019,0.22313016014843,0.367879441171442,7645.36316852142,4855.92867894546,12037.1574302606,547.608305379902,283.913117619035,1056.22050377902,0.143252398430095,0.111565080074215,0.183939720585721,3822.68158426071,2427.96433947273,6018.5787151303,571.59330765244,86.3675429160056,1501.45375917039,0.149526790304975,0.0225934441601441,0.392774999977082,0.0713688078286685,0.0271696232273847,0.47232943710895,0.498203231574481,0.189662606177188,3.29718344883028,"","",""
"531","Had_NS","BSM","1","Y","Y","Y","Y","Medium","0.2","0.8","971.005545208333","15536.0887233333","9.01839834259347","0.535016540874068","0.0202762725633958","0.081105090253583","-2.98201318392717","0.229072682968539",0.519666825199572,0.376193076864894,0.717859061797646,3600.19944770434,2655.02211358049,4881.85616117947,467.726054268442,391.983067526294,558.104877392059,0.259833412599786,0.188096538432447,0.358929530898823,1800.09972385217,1327.51105679024,2440.92808058973,214.135343467964,64.0723330315546,610.712859189685,0.118957489204942,0.0355937686021313,0.339266125702622,0.190505370432243,0.0667972391872128,0.636685617642636,0.733182728603395,0.257077173096667,2.45036083416764,"","",""
"1","Had_NS","SPICT","1","N","N","N","N","Medium","0.2","0.8","971.005545208333","15536.0887233333","9.01839834259347","0.535016540874068","0.0202762725633958","0.081105090253583","-2.98201318392717","0.229072682968539",0.344493471466109,-0.0898023512430654,0.778789294175283,51817.5450351822,-367035.879660142,470670.969730506,5802.58970308,1.70322767,19768377.2988284,0.31612213,0.0192603,5.18855802,18362.95886469,4.99749988,67473389.9091258,34273.63577187,9.98135375,117687654.248092,1.86645497,0.46183452,7.54307867,0.00121878,0.00000036,4.17067596,0.00385542,0.0000008,18.58568981,"Convergence: 0  MSG: relative convergence (4)","",""
"11","Had_NS","SPICT","1","Y","N","N","N","Medium","0.2","0.8","971.005545208333","15536.0887233333","9.01839834259347","0.535016540874068","0.0202762725633958","0.081105090253583","-2.98201318392717","0.229072682968539",0.344059959097892,-0.105820451909495,0.793940370105279,64538.034146343,-451994.757380633,581070.825673319,4306.7239562,1.4182702,13077812.1117448,0.1545614,0.03731411,0.64021953,28311.45055787,9.52733197,84130398.2603869,38835.52945197,11.85532466,127216958.714068,1.37172517,0.63714865,2.95320402,0.00107634,0.00000033,3.51793298,0.00696382,0.00000196,24.74537286,"Convergence: 0  MSG: relative convergence (4)","",""
"12","Had_NS","SPICT","1","Y","Y","N","N","Medium","0.2","0.8","971.005545208333","15536.0887233333","9.01839834259347","0.535016540874068","0.0202762725633958","0.081105090253583","-2.98201318392717","0.229072682968539",0.441962391045541,0.117075710827062,0.766849071264021,54739.4319870333,-386295.483572048,495774.347546114,4901.78734838,1.57133759,15291124.8071497,0.20263978,0.09109612,0.45076431,24453.60510692,7.76564403,77003117.8555906,36377.58644408,10.56510518,125254673.129082,1.4876165,0.73206128,3.02297486,0.00114701,0.00000033,3.93815194,0.00566032,0.00000162,19.8349525,"Convergence: 0  MSG: relative convergence (4)","",""
"13","Had_NS","SPICT","1","Y","Y","Y","N","Medium","0.2","0.8","971.005545208333","15536.0887233333","9.01839834259347","0.535016540874068","0.0202762725633958","0.081105090253583","-2.98201318392717","0.229072682968539",0.460576354837884,0.115777117905249,0.80537559177052,9310.05958063996,422.418856907863,18197.7003043721,872.78345481,245.12833077,3107.55985084,0.21167495,0.09376989,0.47783233,4166.20876056,1592.10510954,10902.10397074,6011.94578433,1646.20371242,21955.66189104,1.44302557,0.67739456,3.0740176,0.00693391,0.00191865,0.0250589,0.03275736,0.00589784,0.1819386,"Convergence: 0  MSG: relative convergence (4)","",""
"14","Had_NS","SPICT","1","Y","Y","N","Y","Medium","0.2","0.8","971.005545208333","15536.0887233333","9.01839834259347","0.535016540874068","0.0202762725633958","0.081105090253583","-2.98201318392717","0.229072682968539",0.753786986694663,0.418134120894913,1.08943985249441,4636.51733027228,-4029.57608212744,13302.610742672,715.41868745,116.45013387,4395.21949321,0.3506777,0.21681535,0.56718698,2059.45178458,316.86395493,13385.37118867,61.14515972,36.67292025,101.94799138,0.02969002,0.00427681,0.20611089,0.69993916,0.4480292,1.09348862,1.99596144,1.66191669,2.3971491,"Convergence: 0  MSG: relative convergence (4)","",""
"15","Had_NS","SPICT","1","Y","Y","Y","Y","Medium","0.2","0.8","971.005545208333","15536.0887233333","9.01839834259347","0.535016540874068","0.0202762725633958","0.081105090253583","-2.98201318392717","0.229072682968539",0.723331646389181,0.336896548224852,1.10976674455351,7798.26391337682,-478.635234598873,16075.1630613525,1149.16076023,375.00444562,3521.47946045,0.33558423,0.18735699,0.60108125,3458.59842303,1203.70290448,9937.58759516,63.29343567,28.16049365,142.25812405,0.01830031,0.00537673,0.06228716,0.67607824,0.30756375,1.48613676,2.01463058,1.42637113,2.84549812,"Convergence: 0  MSG: relative convergence (4)","",""
"16","Had_NS","SPICT","1","N","Y","N","N","Medium","0.2","0.8","971.005545208333","15536.0887233333","9.01839834259347","0.535016540874068","0.0202762725633958","0.081105090253583","-2.98201318392717","0.229072682968539",0.436846274443708,0.128773831683631,0.744918717203784,46049.7864821902,-329418.697641974,421518.270606354,6535.87784081,1.7218068,24809809.7182424,0.3948739,0.02925911,5.32912211,16557.8599832,4.34540564,63092551.0637393,32678.31059744,8.87178462,120367212.310739,1.97358298,0.52224277,7.4582742,0.00127666,0.00000035,4.68540741,0.00323308,0.00000061,17.13016392,"Convergence: 0  MSG: relative convergence (4)","",""
"17","Had_NS","SPICT","1","N","Y","Y","N","Medium","0.2","0.8","971.005545208333","15536.0887233333","9.01839834259347","0.535016540874068","0.0202762725633958","0.081105090253583","-2.98201318392717","0.229072682968539",0.44749925904405,0.132354485042817,0.762644033045282,9039.33179162689,210.327723937256,17868.3358593165,1368.25823452,241.85651655,7740.66633832,0.43217625,0.03944123,4.73555935,3166.30403059,766.27019946,13083.48050241,6331.56647011,1935.83236717,20708.78380033,1.99967104,0.54389158,7.35198787,0.00658349,0.00204536,0.02119059,0.01523334,0.00090799,0.25556839,"Convergence: 0  MSG: relative convergence (4)","",""
