"","Stock","Method","Index","FixN2","Use.r","Use.k","Use.q","Resilience","Prior.r.low","Prior.r.hi","Prior.k.low","Prior.k.hi","Prior.log.k","Prior.log.k.sd","Prior.q.low","Prior.q.hi","Prior.log.q","Prior.log.q.sd","r","r.low","r.high","k","k.low","k.high","msy","msy.low","msy.high","fmsy","fmsy.low","fmsy.high","bmsy","bmsy.low","bmsy.high","b.end","b.end.low","b.end.high","bbmsy","bbmsy.low","bbmsy.high","f.end","f.end.low","f.end.high","ffmsy","ffmsy.low","ffmsy.high","Converge","Prior.Warn","Fit.Warn"
"59","Cod_Faroe","CMSY","1","Y","Y","Y","Y","Medium","0.2","0.8","53.716175","859.4588","6.12378033008464","0.535016540874068","0.747011347321316","2.98804538928526","0.62461582843331","0.229072682968539",0.375311098851399,0.270360236497509,0.521002728603334,261.756618311038,207.977737683042,329.441641172431,24.5600410124855,23.1355860879499,26.0721994351871,0.1876555494257,0.135180118248754,0.260501364301667,130.878309155519,103.988868841521,164.720820586215,21.4792381971654,3.13807722333435,51.4193647415472,0.164116104003469,0.0239770611614906,0.392879194981401,0.247901203530706,0.103554935514355,1.69681260881854,1.32104381825841,0.551835188627641,9.0421658939022,"","",""
"591","Cod_Faroe","BSM","1","Y","Y","Y","Y","Medium","0.2","0.8","53.716175","859.4588","6.12378033008464","0.535016540874068","0.747011347321316","2.98804538928526","0.62461582843331","0.229072682968539",0.49662951609263,0.353176525623122,0.698350140398607,209.823905316735,156.33881302206,281.60678971097,26.0511861405289,23.5338659171743,28.8377736882243,0.248314758046315,0.176588262811561,0.349175070199303,104.911952658367,78.16940651103,140.803394855485,18.7329662119372,9.2790979002716,36.2507241049619,0.178558931916354,0.0884465274465706,0.34553473828676,0.28424377323688,0.146886141765956,0.57384123513172,1.14469142097411,0.591532065679961,2.31094293245627,"","",""
"1","Cod_Faroe","SPICT","1","N","N","N","N","Medium","0.2","0.8","53.716175","859.4588","6.12378033008464","0.535016540874068","0.747011347321316","2.98804538928526","0.62461582843331","0.229072682968539",0.846539239915252,-1.68815377057214,3.38123225040265,130.27614675942,-136.746130189582,397.298423708421,24.50733732,13.08595354,45.89727301,0.45649172,0.06209525,3.35588788,54.11510471,10.30906549,284.06498733,6.94152306,1.01887966,47.29188784,0.1282733,0.04518612,0.3641392,0.84367592,0.12115599,5.87498056,1.84817356,0.92579649,3.6895209,"Convergence: 0  MSG: relative convergence (4)","",""
"11","Cod_Faroe","SPICT","1","Y","N","N","N","Medium","0.2","0.8","53.716175","859.4588","6.12378033008464","0.535016540874068","0.747011347321316","2.98804538928526","0.62461582843331","0.229072682968539",1.13099608880792,-0.517181690769516,2.77917386838535,108.75940684715,-16.6134948573391,234.132308551639,24.98792972,12.89130071,48.43550281,0.53339456,0.1104897,2.57498893,47.27462624,14.96798396,149.3113763,6.2917324,1.06546469,37.15364464,0.13308899,0.05332018,0.33219468,0.93291838,0.15772075,5.51821296,1.74902119,1.21960795,2.50824464,"Convergence: 0  MSG: relative convergence (4)","",""
"12","Cod_Faroe","SPICT","1","Y","Y","N","N","Medium","0.2","0.8","53.716175","859.4588","6.12378033008464","0.535016540874068","0.747011347321316","2.98804538928526","0.62461582843331","0.229072682968539",0.608364067921148,0.110172344467815,1.10655579137448,184.807765438839,25.614699242127,344.00083163555,20.70723299,12.53884659,34.19688527,0.27132161,0.10855812,0.67811983,78.05743609,35.20456351,173.07311103,13.55007267,3.9141277,46.90814491,0.17359105,0.07037776,0.42817295,0.42900966,0.12479785,1.47477934,1.58118498,0.86444394,2.89220136,"Convergence: 0  MSG: both X-convergence and relative convergence (5)","",""
"13","Cod_Faroe","SPICT","1","Y","Y","Y","N","Medium","0.2","0.8","53.716175","859.4588","6.12378033008464","0.535016540874068","0.747011347321316","2.98804538928526","0.62461582843331","0.229072682968539",0.39409178780048,0.188992408631462,0.599191166969498,411.531874959372,-24.6154639452455,847.67921386399,21.94812364,7.67011622,62.80480209,0.15679418,0.08400227,0.29266367,153.41877948,55.99010113,420.38362895,65.70015212,14.4751233,298.20194958,0.42824061,0.20692504,0.88626309,0.0885117,0.0201012,0.38974388,0.56450883,0.13495976,2.36122405,"Convergence: 1  MSG: false convergence (8)","",""
"14","Cod_Faroe","SPICT","1","Y","Y","N","Y","Medium","0.2","0.8","53.716175","859.4588","6.12378033008464","0.535016540874068","0.747011347321316","2.98804538928526","0.62461582843331","0.229072682968539",0.753696578317986,0.416820164807591,1.09057299182838,152.97123129816,65.9368726067768,240.005589989543,22.34000891,15.14563489,32.95180436,0.34430612,0.2131641,0.55612883,65.88600428,37.5535474,115.59402136,9.94356981,5.4961948,17.98964268,0.15092082,0.0791632,0.28772325,0.58643429,0.33481108,1.02716187,1.70323517,1.10875026,2.61646845,"Convergence: 0  MSG: relative convergence (4)","",""
"15","Cod_Faroe","SPICT","1","Y","Y","Y","Y","Medium","0.2","0.8","53.716175","859.4588","6.12378033008464","0.535016540874068","0.747011347321316","2.98804538928526","0.62461582843331","0.229072682968539",0.66276992138119,0.0907566611890185,1.23478318157336,267.899999109086,-647.803783729524,1183.6037819477,33.22129172,0.56165886,1964.99030844,0.29797914,0.12160641,0.7301553,113.7529848,3.90943597,3309.87427575,10.31239891,3.66731359,28.99822132,0.09065607,0.00129696,6.33677338,0.56551139,0.21111893,1.51480081,1.89782207,1.29794702,2.7749427,"Convergence: 0  MSG: relative convergence (4)","",""
"16","Cod_Faroe","SPICT","1","N","Y","N","N","Medium","0.2","0.8","53.716175","859.4588","6.12378033008464","0.535016540874068","0.747011347321316","2.98804538928526","0.62461582843331","0.229072682968539",0.529229555385758,0.0828152656454977,0.975643845126018,182.45863708407,35.382632641347,329.534641526792,23.80996074,13.90486033,40.77094032,0.34189142,0.15822149,0.73877286,70.1264751,33.66864425,146.06238592,8.71874982,2.42558528,31.33948706,0.12432893,0.03929327,0.39339265,0.66701903,0.18524328,2.40178428,1.95096745,0.92234224,4.12674804,"Convergence: 0  MSG: both X-convergence and relative convergence (5)","",""
"17","Cod_Faroe","SPICT","1","N","Y","Y","N","Medium","0.2","0.8","53.716175","859.4588","6.12378033008464","0.535016540874068","0.747011347321316","2.98804538928526","0.62461582843331","0.229072682968539",0.458800218518733,0.0552567931622591,0.862343643875208,387.418936030875,-56.3988085804073,831.236680642158,49.88326702,10.19676753,244.03227017,0.36569211,0.15365868,0.87031026,136.8616586,45.03067211,415.96344707,5.33591018,1.20712744,23.58652166,0.03898762,0.00421092,0.36097466,1.09570618,0.25084596,4.78609287,2.99625325,1.34082637,6.6955228,"Convergence: 0  MSG: both X-convergence and relative convergence (5)","",""
