,Stock,Method,Index,FixN2,Use.r,Use.k,Use.q,Resilience,Prior.r.low,Prior.r.hi,Prior.k.low,Prior.k.hi,Prior.log.k,Prior.log.k.sd,Prior.q.low,Prior.q.hi,Prior.log.q,Prior.log.q.sd,r,r.low,r.high,k,k.low,k.high,msy,msy.low,msy.high,fmsy,fmsy.low,fmsy.high,bmsy,bmsy.low,bmsy.high,b.end,b.end.low,b.end.high,bbmsy,bbmsy.low,bbmsy.high,f.end,f.end.low,f.end.high,ffmsy,ffmsy.low,ffmsy.high,Converge,Prior.Warn,Fit.Warn
18,Whg_6_a,SPICT,1,N,Y,N,Y,Medium,0.2,0.8,25.87425854,413.9881366,5.393314759,0.535016541,1047.897853,4191.591414,7.870832124,0.229072683,0.54972921,0.070365575,1.029092846,13006.86918,-92713.22434,118726.9627,2273.609133,0.93690819,5517401.341,0.42647099,0.21686773,0.83865638,5331.373988,1.62672119,17472907.3,0.79121679,0.34302745,1.82499681,0.00014841,0.00000004,0.50998667,1.68184086,0.80610494,3.50895838,3.94362311,1.65354996,9.40531798,Convergence: 0  MSG: relative convergence (4),,
19,Whg_6_a,SPICT,1,N,Y,Y,Y,Medium,0.2,0.8,25.87425854,413.9881366,5.393314759,0.535016541,1047.897853,4191.591414,7.870832124,0.229072683,0.840653393,0.282860442,1.398446344,272.1340268,5.453292151,538.8147614,67.7324854,25.41820042,180.4883707,0.57204926,0.34440802,0.95015313,118.4067235,45.61981382,307.3259399,0.85468219,0.37276939,1.95960736,0.00721819,0.00206294,0.02525626,1.55368997,0.75162688,3.21163675,2.71600728,1.5061256,4.89779575,Convergence: 0  MSG: relative convergence (4),,
110,Whg_6_a,SPICT,All,N,N,N,N,Medium,0.2,0.8,25.87425854,413.9881366,5.393314759,0.535016541,1047.897853,4191.591414,7.870832124,0.229072683,0.669095548,-0.569098896,1.907289991,397.9640322,-1301.310814,2097.238879,12.58848581,0.04535237,3494.19408,0.10633132,0.00764493,1.47893491,173.8702799,2.83990594,10645.0266,353.6188544,4.0734783,30697.67038,2.03380851,0.95830961,4.31632637,0.00328597,0.00003824,0.28234126,0.03090315,0.00032645,2.92541775,Convergence: 0  MSG: relative convergence (4),,
111,Whg_6_a,SPICT,All,Y,N,N,N,Medium,0.2,0.8,25.87425854,413.9881366,5.393314759,0.535016541,1047.897853,4191.591414,7.870832124,0.229072683,0.395829897,-0.022045537,0.813705331,576.1822855,-2564.595499,3716.96007,32.5181573,0.21774006,4856.38945,0.16006442,0.04834804,0.5299205,219.4000604,1.00980128,47669.16753,536.0471353,1.7531662,163901.4777,2.4432406,1.24758845,4.78477069,0.00217827,0.00000718,0.66075638,0.01360871,0.00006371,2.9066937,Convergence: 0  MSG: relative convergence (4),,
112,Whg_6_a,SPICT,All,Y,Y,N,N,Medium,0.2,0.8,25.87425854,413.9881366,5.393314759,0.535016541,1047.897853,4191.591414,7.870832124,0.229072683,0.451082458,0.153466805,0.748698111,448.3258881,-1532.541353,2429.193129,29.80922818,0.449956,1974.837738,0.18514291,0.08836755,0.38790141,172.318935,2.17486491,13653.17688,415.6568443,3.81918746,45237.53128,2.4121368,1.27561988,4.5612365,0.00280143,0.00002585,0.30356961,0.01513119,0.00016403,1.39581253,Convergence: 0  MSG: relative convergence (4),,
113,Whg_6_a,SPICT,All,Y,Y,Y,N,Medium,0.2,0.8,25.87425854,413.9881366,5.393314759,0.535016541,1047.897853,4191.591414,7.870832124,0.229072683,0.470672347,0.177522156,0.763822538,240.7916414,18.68196403,462.9013189,17.11427042,5.59837825,52.31841065,0.19495652,0.09814498,0.3872643,93.38048585,37.1301615,234.8472181,214.0784887,67.89478307,675.0091426,2.29253989,1.27226691,4.13100356,0.00542693,0.0016799,0.01753168,0.02783661,0.00749561,0.10337736,Convergence: 0  MSG: relative convergence (4),,
114,Whg_6_a,SPICT,All,Y,Y,N,Y,Medium,0.2,0.8,25.87425854,413.9881366,5.393314759,0.535016541,1047.897853,4191.591414,7.870832124,0.229072683,1.329797635,0.641297613,2.018297656,164.386471,-834.9152458,1163.688188,37.73007072,0.09552598,14902.31537,0.61323556,0.36768729,1.02276545,63.13221199,0.11487689,34695.19683,3.67243831,1.70630217,7.90411179,0.05817059,0.00008837,38.28991815,0.319444,0.12242106,0.8335532,0.52091564,0.15620264,1.73718648,Convergence: 0  MSG: relative convergence (4),,
115,Whg_6_a,SPICT,All,Y,Y,Y,Y,Medium,0.2,0.8,25.87425854,413.9881366,5.393314759,0.535016541,1047.897853,4191.591414,7.870832124,0.229072683,1.660169747,0.998498316,2.321841179,199.6642267,-18.56608567,417.8945391,72.80607156,22.91368247,231.3344468,0.81545575,0.53000185,1.25465239,89.46872142,29.70765393,269.4474674,3.10554423,1.75588585,5.49261498,0.03471095,0.0101665,0.11851178,1.33313067,0.72913435,2.43746214,1.63482895,1.19092372,2.24419553,Convergence: 0  MSG: relative convergence (4),,
116,Whg_6_a,SPICT,All,N,Y,N,N,Medium,0.2,0.8,25.87425854,413.9881366,5.393314759,0.535016541,1047.897853,4191.591414,7.870832124,0.229072683,0.528534249,0.100454198,0.956614299,525.3893174,-2013.254282,3064.032917,19.00257227,0.16832733,2145.21164,0.1120144,0.0118003,1.06329714,219.8344696,1.83485057,26338.49038,476.4647627,3.16380809,71754.87998,2.16737968,1.12533128,4.17435715,0.00244725,0.00001626,0.36827793,0.02184765,0.00019349,2.4669481,Convergence: 0  MSG: relative convergence (4),,
117,Whg_6_a,SPICT,All,N,Y,Y,N,Medium,0.2,0.8,25.87425854,413.9881366,5.393314759,0.535016541,1047.897853,4191.591414,7.870832124,0.229072683,0.55225652,0.112958885,0.991554155,244.8373153,20.09416528,469.5804653,11.78463609,1.37358298,101.1061218,0.13555567,0.02686758,0.68392226,103.2895775,39.53879062,269.8296192,214.7901108,71.4410032,645.7746898,2.07949452,1.12012813,3.86053822,0.00541679,0.00175127,0.01675451,0.03995992,0.0062185,0.25678162,Convergence: 0  MSG: relative convergence (4),,
118,Whg_6_a,SPICT,All,N,Y,N,Y,Medium,0.2,0.8,25.87425854,413.9881366,5.393314759,0.535016541,1047.897853,4191.591414,7.870832124,0.229072683,0.541771712,0.046738372,1.036805052,582.6032335,-2350.457717,3515.664184,53.28454359,0.49944715,5684.77081,0.42132536,0.19940115,0.89024093,133.0279589,0.69965785,25292.9884,3.52886482,1.67850461,7.41903645,0.02652724,0.00012859,5.47229296,0.28215208,0.12398285,0.6421033,0.66967741,0.20545375,2.18281648,Convergence: 0  MSG: relative convergence (4),,
119,Whg_6_a,SPICT,All,N,Y,Y,Y,Medium,0.2,0.8,25.87425854,413.9881366,5.393314759,0.535016541,1047.897853,4191.591414,7.870832124,0.229072683,0.617097012,0.179927454,1.054266571,234.8945406,1.159851728,468.6292295,24.46781619,6.53239196,91.64698513,0.4842555,0.31850496,0.73626292,52.94930551,13.1793001,212.7297301,3.56248485,1.69202031,7.50067727,0.06728105,0.0148359,0.30512065,0.27438152,0.12203471,0.61691644,0.56660487,0.22601916,1.42041533,Convergence: 0  MSG: both X-convergence and relative convergence (5),,
