"","Stock","Method","Index","FixN2","Use.r","Use.k","Use.q","Resilience","Prior.r.low","Prior.r.hi","Prior.k.low","Prior.k.hi","Prior.log.k","Prior.log.k.sd","Prior.q.low","Prior.q.hi","Prior.log.q","Prior.log.q.sd","r","r.low","r.high","k","k.low","k.high","msy","msy.low","msy.high","fmsy","fmsy.low","fmsy.high","bmsy","bmsy.low","bmsy.high","b.end","b.end.low","b.end.hi","bbmsy","bbmsy.low","bbmsy.hi","f.end","f.end.low","f.end.hi","ffmsy","ffmsy.low","ffmsy.hi","Converge","Prior.Warn","Fit.Warn"
"18","Cod_7_ek","SPICT","1","N","Y","Y","Y","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.354269115136438,0.0664117652077837,0.642126465065092,90.0282388647976,40.1393473585607,139.917130371035,9.43662834,6.78730479,13.12007595,0.25810948,0.16354946,0.40734164,36.5819572,22.72013042,58.9010524,3.25289681,1.14285939,9.25865229,0.0889208,0.03203364,0.24683142,0.80046975,0.26152139,2.45009339,3.10127991,1.13163967,8.49911622,"Convergence: 0  MSG: relative convergence (4)","",""
"19","Cod_7_ek","SPICT","All","N","N","N","N","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.273913828217901,NA,NA,97.1175463844228,74.5189413227561,119.716151446089,6.88968017,NA,NA,0.17493911,NA,NA,39.5280678,35.9277151,43.48921548,9.83748731,NA,NA,0.24887347,0.1826331,0.33913899,0.25975352,NA,NA,1.48482248,0.89211554,2.47131418,"Convergence: 1  MSG: false convergence (8)","",""
"110","Cod_7_ek","SPICT","All","Y","N","N","N","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.24169235507203,NA,NA,125.022784609695,NA,NA,6.67955553,NA,NA,0.11428809,NA,NA,58.66524945,NA,NA,15.60000283,NA,NA,0.26591556,NA,NA,0.16503133,NA,NA,1.44399407,NA,NA,"Convergence: 1  MSG: false convergence (8)","",""
"111","Cod_7_ek","SPICT","All","Y","Y","N","N","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.627133911651169,0.249698712526495,1.00456911077584,66.4494987355367,33.6723389787779,99.2266584922956,10.29113089,8.5463767,12.39207896,0.31201121,0.17013368,0.57220297,32.98440785,20.18948008,53.88802274,3.81267796,1.30804368,11.11317105,0.11559031,0.05335816,0.25040445,0.6814257,0.21725798,2.13727937,2.18397828,0.98811315,4.82714063,"Convergence: 0  MSG: relative convergence (4)","",""
"112","Cod_7_ek","SPICT","All","Y","Y","Y","N","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.271401169669726,0.25767552784132,0.285126811498133,124.549580271273,120.444970421403,128.654190121144,8.41219193,8.26045817,8.56671284,0.13552518,0.1288008,0.14260062,62.07149303,60.07542633,64.13388106,12.62485426,6.39850675,24.91002219,0.20339215,0.1024158,0.40392563,0.20368275,0.09714532,0.42705775,1.50291444,0.70960842,3.18309616,"Convergence: 1  MSG: false convergence (8)","",""
"113","Cod_7_ek","SPICT","All","Y","Y","N","Y","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.579609880142008,0.37773996892576,0.781479791358257,72.3560554464183,46.6095796280203,98.1025312648162,10.25576575,8.19133901,12.84048079,0.28717918,0.20241343,0.40744273,35.71630243,24.7703037,51.49933869,4.28124807,2.06294771,8.88490044,0.11986818,0.05900253,0.24352142,0.60580564,0.26983383,1.36009806,2.10950404,1.00337944,4.43501943,"Convergence: 0  MSG: relative convergence (4)","",""
"114","Cod_7_ek","SPICT","All","Y","Y","Y","Y","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.534143618359476,0.34730290789411,0.720984328824843,80.9377169432462,43.843288668775,118.032145217717,10.51908652,7.97892286,13.86793472,0.26405227,0.18383598,0.37927069,39.84428206,25.79505319,61.54539792,4.55833163,2.23264561,9.30662134,0.11440366,0.05464399,0.23951758,0.56954737,0.25851648,1.2547912,2.15694938,1.02580469,4.53539617,"Convergence: 0  MSG: relative convergence (4)","",""
"115","Cod_7_ek","SPICT","All","N","Y","N","N","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.376569154179379,NA,NA,87.4441134074817,NA,NA,7.58365248,NA,NA,0.20017976,NA,NA,38.09508482,NA,NA,9.37277464,6.01690356,14.60035109,0.24603632,0.16092593,0.37615985,0.2715156,0.16691794,0.44165845,1.35635886,0.79439272,2.31586886,"Convergence: 1  MSG: false convergence (8)","",""
"116","Cod_7_ek","SPICT","All","N","Y","N","Y","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.429451846619522,0.0790993987950931,0.77980429444395,78.7182571920251,46.0163350495903,111.42017933446,9.69484141,7.98572352,11.76974756,0.27496019,0.19065392,0.39654631,35.2600633,25.97066379,47.87217122,4.07194612,1.84492944,8.9871975,0.11548323,0.05440048,0.24515184,0.63266512,0.26586394,1.50552627,2.30093348,1.00902926,5.2469191,"Convergence: 0  MSG: relative convergence (4)","",""
"117","Cod_7_ek","SPICT","All","N","Y","Y","Y","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.352955323974657,0.0808588162759021,0.625051831673411,87.947410343703,52.9472547460237,122.947565941382,9.47477464,7.84069361,11.44941494,0.2522394,0.17736535,0.35872122,37.56342744,28.23953045,49.96581241,4.25946192,1.89363362,9.58105925,0.11339386,0.05264804,0.24422879,0.60308986,0.24969113,1.4566692,2.39094234,1.03655199,5.51502031,"Convergence: 0  MSG: relative convergence (4)","",""
