,Stock,Method,Index,FixN2,Use.r,Use.k,Use.q,Resilience,Prior.r.low,Prior.r.hi,Prior.k.low,Prior.k.hi,Prior.log.k,Prior.log.k.sd,Prior.q.low,Prior.q.hi,Prior.log.q,Prior.log.q.sd,r,r.low,r.high,k,k.low,k.high,msy,msy.low,msy.high,fmsy,fmsy.low,fmsy.high,bmsy,bmsy.low,bmsy.high,b.end,b.end.low,b.end.high,bbmsy,bbmsy.low,bbmsy.high,f.end,f.end.low,f.end.high,ffmsy,ffmsy.low,ffmsy.high,Converge,Prior.Warn,Fit.Warn
18,Cod_6_a,SPICT,1,N,Y,N,Y,Medium,0.2,0.8,28.22987439,451.6779902,5.480446956,0.535016541,0.006785568,0.027142271,-4.076666565,0.229072683,0.452811192,0.034732731,0.870889653,127.1640133,66.16029205,188.1677346,14.0489428,9.57543239,20.61241579,0.2212929,0.13579171,0.36062987,63.48888308,42.84386872,94.08203311,3.32828666,1.75447919,6.31383501,0.05242314,0.02648399,0.10376782,0.60711111,0.29921591,1.23183256,2.74347307,1.23184224,6.11007173,Convergence: 0  MSG: relative convergence (4),,
19,Cod_6_a,SPICT,1,N,Y,Y,Y,Medium,0.2,0.8,28.22987439,451.6779902,5.480446956,0.535016541,0.006785568,0.027142271,-4.076666565,0.229072683,0.380088643,0.053683624,0.706493661,150.2058584,44.70771485,255.704002,14.68153326,8.12335571,26.53428293,0.20369676,0.12802809,0.32408801,72.0813739,38.96638421,133.3386345,3.34658988,1.7498037,6.40052586,0.04642794,0.01998541,0.10785637,0.60111635,0.29579706,1.22158369,2.95103539,1.33230636,6.53649202,Convergence: 0  MSG: relative convergence (4),,
110,Cod_6_a,SPICT,All,N,N,N,N,Medium,0.2,0.8,28.22987439,451.6779902,5.480446956,0.535016541,0.006785568,0.027142271,-4.076666565,0.229072683,0.142855218,-0.112036574,0.39774701,2027.755471,-14088.09387,18143.60481,79.21881039,0.01589532,394809.2392,0.11829961,0.00830646,1.68480894,673.3275572,0.21093453,2149339.855,1414.829816,0.38653155,5178732.231,2.10125043,0.53839145,8.20082369,0.0014017,0.00000038,5.1352436,0.01184872,0.00000161,87.26822584,Convergence: 0  MSG: relative convergence (4),,
111,Cod_6_a,SPICT,All,Y,N,N,N,Medium,0.2,0.8,28.22987439,451.6779902,5.480446956,0.535016541,0.006785568,0.027142271,-4.076666565,0.229072683,0.185655147,-0.163447334,0.534757629,2317.260698,-16267.91967,20902.44106,60.45066318,0.00883127,413789.2622,0.07349029,0.00800995,0.67426396,892.5734588,0.27957912,2849595.445,1522.740652,0.37299778,6216495.627,1.70601157,0.7052951,4.12660673,0.00130018,0.00000032,5.31532579,0.01769188,0.00000224,139.5786144,Convergence: 0  MSG: relative convergence (4),,
112,Cod_6_a,SPICT,All,Y,Y,N,N,Medium,0.2,0.8,28.22987439,451.6779902,5.480446956,0.535016541,0.006785568,0.027142271,-4.076666565,0.229072683,0.397356183,0.088999913,0.705712452,3201.853055,-22215.84998,28619.55609,224.6552481,0.07341833,687430.2724,0.17272097,0.07365981,0.40500419,1339.909598,0.47453689,3783389.19,2586.915494,0.83930169,7973452.05,1.9306642,0.97124007,3.83784029,0.0007588,0.00000025,2.32872597,0.0043932,0.00000131,14.78113302,Convergence: 0  MSG: relative convergence (4),,
113,Cod_6_a,SPICT,All,Y,Y,Y,N,Medium,0.2,0.8,28.22987439,451.6779902,5.480446956,0.535016541,0.006785568,0.027142271,-4.076666565,0.229072683,0.387544082,0.074490028,0.700598137,293.5334309,20.39667464,566.6701871,19.66321974,4.7608818,81.21231045,0.16708138,0.06876588,0.40595989,121.6920548,46.84190335,316.1476186,214.9937722,55.57609957,831.6942431,1.76670344,0.79458962,3.92811706,0.00910489,0.00239769,0.03457461,0.05449375,0.00875161,0.33931683,Convergence: 0  MSG: relative convergence (4),,
114,Cod_6_a,SPICT,All,Y,Y,N,Y,Medium,0.2,0.8,28.22987439,451.6779902,5.480446956,0.535016541,0.006785568,0.027142271,-4.076666565,0.229072683,0.354546109,0.11298463,0.596107588,487.306541,166.0565531,808.5565289,25.10439877,10.27430764,61.34046786,0.14376315,0.0666369,0.31015614,187.6720009,100.0757615,351.9411635,637.0657389,325.6283191,1246.368119,3.39456997,1.74820771,6.59138226,0.00324433,0.00173165,0.0060784,0.02256718,0.00997191,0.05107123,Convergence: 0  MSG: relative convergence (4),,
115,Cod_6_a,SPICT,All,Y,Y,Y,Y,Medium,0.2,0.8,28.22987439,451.6779902,5.480446956,0.535016541,0.006785568,0.027142271,-4.076666565,0.229072683,0.378113473,0.122362492,0.633864454,410.5667258,212.5658318,608.5676198,23.36131488,9.43930359,57.81687472,0.15535667,0.07307676,0.33027866,160.1602438,98.92289299,259.3060406,575.2169742,302.704501,1093.061274,3.59150911,1.91724113,6.72786406,0.0036013,0.00198377,0.00653774,0.02318087,0.0103277,0.05203025,Convergence: 0  MSG: relative convergence (4),,
116,Cod_6_a,SPICT,All,N,Y,N,N,Medium,0.2,0.8,28.22987439,451.6779902,5.480446956,0.535016541,0.006785568,0.027142271,-4.076666565,0.229072683,0.425360483,0.069741616,0.780979349,2999.02339,-21008.85396,27006.90074,125.6723125,0.0137426,1149238.854,0.10457146,0.00393528,2.77875562,1352.302857,0.45388546,4029040.746,2265.437484,0.63197743,8120870.672,1.67524418,0.55406739,5.06516551,0.00086729,0.00000024,3.09784393,0.00829375,0.00000084,81.84604234,Convergence: 0  MSG: relative convergence (4),,
117,Cod_6_a,SPICT,All,N,Y,Y,N,Medium,0.2,0.8,28.22987439,451.6779902,5.480446956,0.535016541,0.006785568,0.027142271,-4.076666565,0.229072683,0.44313566,0.046039807,0.840231514,265.2643422,-36.65255533,567.1812397,1.80618566,0,2510857496,0.0350848,0.00003245,37.92988782,129.8104367,46.57929396,361.7648111,123.2709407,6.40798107,2371.3748,0.94962273,0.07779228,11.59219592,0.01598846,0.00080578,0.31724775,0.45570891,0.00004607,4507.938828,Convergence: 0  MSG: relative convergence (4),,
118,Cod_6_a,SPICT,All,N,Y,N,Y,Medium,0.2,0.8,28.22987439,451.6779902,5.480446956,0.535016541,0.006785568,0.027142271,-4.076666565,0.229072683,0.431279456,0.068686738,0.793872175,557.4372407,132.9481519,981.9263295,9.94306651,0.03423687,2887.663772,0.06540065,0.00312481,1.36880312,241.7932695,101.8517539,574.0105883,641.1745616,328.563838,1251.217483,2.65174694,1.22088513,5.75956054,0.00321608,0.0016967,0.00609602,0.04917499,0.00247292,0.97786233,Convergence: 0  MSG: relative convergence (4),,
119,Cod_6_a,SPICT,All,N,Y,Y,Y,Medium,0.2,0.8,28.22987439,451.6779902,5.480446956,0.535016541,0.006785568,0.027142271,-4.076666565,0.229072683,0.424917361,0.071279375,0.778555346,435.8701244,200.3435707,671.396678,16.03264963,1.228326,209.2651736,0.10458449,0.01249588,0.87532169,183.3463578,88.93510908,377.9821858,559.9773424,300.2197261,1044.483746,3.05420489,1.31609618,7.08775517,0.003693,0.00205713,0.00662975,0.0353112,0.00392212,0.31791024,Convergence: 0  MSG: relative convergence (4),,
