"","Stock","Method","FixN2","Use.r","Use.k","Use.q","Resilience","Prior.r.low","Prior.r.hi","Prior.k.low","Prior.k.hi","Prior.log.k","Prior.log.k.sd","Prior.q.low","Prior.q.hi","Prior.log.q","Prior.log.q.sd","r","r.low","r.high","k","k.low","k.high","msy","msy.low","msy.high","fmsy","fmsy.low","fmsy.high","bmsy","bmsy.low","bmsy.high","b.end","b.end.low","b.end.hi","bbmsy","bbmsy.low","bbmsy.hi","f.end","f.end.low","f.end.hi","ffmsy","ffmsy.low","ffmsy.hi","Converge","Prior.Warn","Fit.Warn"
"47","Cod_7_ek","CMSY","Y","Y","Y","Y","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.415821166238223,0.2684407660462,0.644116930667521,90.7606099209644,68.5314892023484,120.200048315063,9.43504566645697,8.54493929723717,10.4178723372454,0.207910583119112,0.1342203830231,0.322058465333761,45.3803049604822,34.2657446011742,60.1000241575313,7.79881710421455,1.27647496721694,17.683786468334,0.171854664947842,0.0281283911231648,0.389679762701755,0.286838371782191,0.126500057213751,1.7524824673039,4.01392571694598,1.77020190740372,24.5236869819828,"","",""
"471","Cod_7_ek","BSM","Y","Y","Y","Y","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.405647354829415,0.283657254344845,0.580100716479672,93.2684150377091,70.5132465188707,123.366851947716,9.45852146229467,8.222367698539,10.8805190345094,0.202823677414707,0.141828627172423,0.290050358239836,46.6342075188545,35.2566232594354,61.6834259738582,7.83578563240726,2.590680339699,18.1474838308455,0.168026563531485,0.0555532189252186,0.389145324781349,0.285485094276726,0.123267777552596,0.863479745347473,4.18848383976029,1.80851856924534,12.6685106573113,"","",""
"1","Cod_7_ek","SPICT","N","N","N","N","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.205983440048724,0.19748283860597,0.214484041491478,120.262682563161,NA,NA,7.8985709,NA,NA,0.18722621,0.18533104,0.18914076,42.21582816,42.01944408,42.41313007,5.64094816,2.68766297,11.83939229,0.13362164,0.0636772,0.28039459,0.4544095,0.20739281,0.99563718,2.42706134,1.10748227,5.31893552,"Convergence: 1  MSG: false convergence (8)","",""
"11","Cod_7_ek","SPICT","Y","N","N","N","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.231642671034519,0.229505625785361,0.233779716283677,130.815588302554,125.000668574854,136.630508030253,7.03290033,6.83061087,7.24118062,0.11191968,0.10973763,0.11414512,62.92520466,60.22590147,65.74548964,9.32397936,4.93194963,17.62722605,0.14817559,0.07813291,0.28100841,0.28392148,0.14210395,0.56727071,2.53683247,1.26503409,5.0872297,"Convergence: 1  MSG: false convergence (8)","",""
"12","Cod_7_ek","SPICT","Y","Y","N","N","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.274058887646226,0.194657208225727,0.353460567066725,105.469286551096,81.5841760268108,129.354397075382,6.25252946,5.42994526,7.19972722,0.12849375,0.10613305,0.15556552,48.9144035,35.86187069,66.71762581,9.17799496,2.16582776,38.89302411,0.18763379,0.03715845,0.94746798,0.28430005,0.06059143,1.33395968,2.2125594,0.4318146,11.33685392,"Convergence: 1  MSG: false convergence (8)","",""
"13","Cod_7_ek","SPICT","Y","Y","N","Y","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.594386854337996,0.302966138430187,0.885807570245805,70.686869687289,27.8998722271943,113.473867147384,9.21373365,5.72717153,14.82282961,0.28212855,0.16902068,0.47092768,32.79406274,17.67954466,60.83021772,3.84398573,1.70560836,8.66331722,0.1172159,0.04625182,0.29706006,0.6799544,0.28578531,1.61778081,2.41008721,1.11740977,5.19820077,"Convergence: 0  MSG: relative convergence (4)","",""
"14","Cod_7_ek","SPICT","Y","Y","Y","Y","Medium","0.2","0.8","20.72875","331.66","5.17158778904244","0.535016540874068","0.120731498861929","0.482925995447717","-1.19789548484921","0.229072682968539",0.512251225902439,0.271331006439711,0.753171445365167,104.348550196142,-2.86020717310645,211.557307565391,11.24018644,4.72282588,26.75131254,0.23876936,0.1447462,0.39386737,47.42102727,17.90560082,125.5894091,4.3134982,2.02118031,9.20564417,0.09096172,0.02968127,0.2787628,0.60534586,0.27226077,1.34592876,2.53527449,1.21683894,5.28222475,"Convergence: 0  MSG: relative convergence (4)","",""
