2012 COD AREA 6A WITH discards                                                    
 1978 2017
  1  7+
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0
0.00 	0.52 	0.86 	1.0 	1.0 	1.0 	1.0

