Cod,VIa,landings,numbers,,,,,,,,,,,,,,,,,,,,,
1978,2017,,,,,,,,,,,,,,,,,,,,,,,
,1,7+,,,,,,,,,,,,,,,,,,,,,,
,62.186,516.147,85.409,106.931,6.203,1.712,1.468,,0.671,1.016,2.312,3.854,6.22,8.075,8.839,,41.726806,524.405352,197.465608,412.112074,38.58266,13.8244,12.975652,1241.092552
,44.11,92.246,85.46,10.837,25.724,2.363,0.984,,0.609,1.027,2.194,4.396,6.003,8.258,9.678,,26.86299,94.736642,187.49924,47.639452,154.421172,19.513654,9.523152,540.196302
,31.007,121.09,43.243,37.499,7.011,5.693,0.455,,0.776,1.172,2.624,4.118,4.908,6.753,10.24,,24.061432,141.91748,113.469632,154.420882,34.409988,38.444829,4.6592,511.383443
,17.881,95.957,76.054,22.281,13.331,1.639,1.271,,0.656,1.169,2.236,3.822,6.172,7.796,11.1,,11.729936,112.173733,170.056744,85.157982,82.278932,12.777644,14.1081,488.283071
,6.159,187.483,69.897,37.143,2.968,3.937,2.746,,0.476,0.976,2.512,4.285,6.491,7.733,8.81,,2.931684,182.983408,175.581264,159.157755,19.265288,30.444821,24.19226,594.55648
,0.108,34.205,129.899,24.955,15.836,1.201,2.657,,0.557,1.183,2.992,4.826,6.33,7.957,8.471,,0.060156,40.464515,388.657808,120.43283,100.24188,9.556357,22.507447,681.920993
,2.369,12.467,10.969,59.086,7.974,1.991,0.304,,0.988,1.961,3.132,4.759,5.904,8.171,8.646,,2.340572,24.447787,34.354908,281.190274,47.078496,16.268461,2.628384,408.308882
,0,43.477,60.728,37.989,31.843,1.494,0.355,,0,1.521,2.671,3.977,5.269,6.144,7.974,,0,66.128517,162.204488,151.082253,167.780767,9.179136,2.83077,559.205931
,0,10.711,39.744,34.333,12.034,13.304,1.52,,0,1.434,3.2,4.057,5.832,6.525,9.891,,0,15.359574,127.1808,139.288981,70.182288,86.8086,15.03432,453.854563
,2.734,1.386,40.67,51.288,5.365,3.548,4.98,,0.66,1.737,2.797,4.833,6.876,7.296,7.52,,1.80444,2.407482,113.75399,247.874904,36.88974,25.886208,37.4496,466.066364
,0.084,7.807,8.524,43.03,10.218,2.045,1.025,,0.993,1.372,2.966,4.073,6.141,7.158,9.849,,0.083412,10.711204,25.282184,175.26119,62.748738,14.63811,10.095225,298.820063
,0.166,3.43,66.398,30.648,22.777,2.193,0.112,,0.969,1.422,2.094,3.046,4.697,5.505,7.206,,0.160854,4.87746,139.037412,93.353808,106.983569,12.072465,0.807072,357.29264
,0.417,52.653,54.871,40.544,28.534,26.685,1.094,,0.834,2.623,2.947,3.84,5.456,5.561,8.819,,0.347778,138.108819,161.704837,155.68896,155.681504,148.395285,9.647986,769.575169
,2.268,32.977,112.467,68.578,22.252,11.238,13.992,,0.737,1.41,2.427,3.958,5.267,6.606,7.746,,1.671516,46.530547,272.957409,271.431724,117.201284,74.238228,108.382032,892.41274
,0.796,21.747,61.772,53.897,51.808,14.854,2.907,,0.814,1.17,2.087,4.539,5.63,5.142,9.241,,0.647944,25.44399,128.918164,244.638483,291.67904,76.379268,26.863587,794.570476
