Haddock in the Northern Shelf (IV, IIIa, VIa) (WGNSSK 2018): total catch numbers
1	2
1965	2017														
0	15														
1
7081.983	13136.480	15234.286	48729.255	127241.133	2166.016	785.943	339.026	143.565	100.144	47.549	5.474	1.240	0.100	0.131	0.335
3757.724	25697.715	24627.465	8957.517	38784.118	97826.868	1009.800	247.718	82.229	41.527	36.996	11.528	1.308	0.016	0.007	0.043
8779.250	17695.056	24596.246	15085.454	5445.570	27745.132	61456.994	371.277	131.548	38.459	10.701	7.556	3.952	0.718	0.004	0.000
3229.370	122536.878	30994.925	20656.980	11283.612	6078.466	16415.243	32978.416	155.506	55.728	20.363	6.814	3.584	0.821	0.247	0.148
2045.634	20565.277	171599.946	16795.508	8187.407	4781.610	2237.000	6876.206	7253.942	75.332	7.868	13.937	2.981	1.052	0.070	0.000
3779.924	15004.648	31863.656	75340.521	4756.797	2049.525	1515.987	565.540	1431.640	2570.150	5.315	8.194	0.715	0.533	0.007	0.289
10482.985	11042.386	15302.841	20763.557	78512.712	1860.398	845.125	567.400	238.799	276.397	569.257	5.993	1.506	0.328	0.020	0.000
2929.811	108138.516	17377.345	17833.780	11301.329	38133.639	852.598	415.855	160.080	83.260	84.641	147.526	8.920	0.294	0.055	3.234
3002.539	6081.649	66355.358	17090.928	14138.102	11494.796	23124.094	677.487	281.787	95.263	16.841	5.494	60.105	0.000	0.000	0.000
1318.560	3388.780	5260.012	66108.501	5387.844	3670.396	2415.528	7899.792	156.799	178.273	68.114	44.165	56.800	24.331	3.719	0.000
1285.241	11997.971	4394.489	4837.627	68898.967	2269.169	1539.400	879.276	3896.239	36.640	6.926	7.640	1.992	2.401	1.783	0.000
3536.576	7504.356	19837.523	4818.149	7799.284	46760.393	1103.504	979.821	390.178	1706.261	14.087	6.338	1.074	1.149	0.000	2.169
3820.298	27636.848	15798.991	17624.182	1730.316	5166.355	22109.442	1058.567	433.034	437.093	781.659	106.967	0.409	0.321	0.000	0.000
1845.021	10257.532	61898.811	8779.577	5537.099	646.049	506.613	10149.963	261.911	150.785	8.782	146.458	8.485	0.024	0.047	1.278
2592.583	12664.745	23033.468	55077.260	3213.593	1517.339	141.925	372.972	1482.196	509.307	5.426	20.006	5.128	0.651	0.254	0.514



