Haddock in the Northern Shelf (IV, IIIa, VIa) (WGNSSK 2018): discards mean weights-at-age
1	3
1965	2017								
0	15														
1
0.042	0.146	0.195	0.291	0.314	0.358	0.375	0.356	0.368	0.400	0.000	0.000	0.000	0.000	0.000	0.000
0.030	0.166	0.217	0.262	0.365	0.456	0.317	0.454	0.427	0.596	0.321	0.000	0.000	0.000	0.000	0.000
0.048	0.162	0.250	0.248	0.282	0.394	0.315	0.357	0.366	0.409	0.452	0.000	0.000	0.000	0.000	0.000
0.016	0.076	0.209	0.303	0.307	0.315	0.350	0.523	0.284	0.000	0.000	1.445	0.000	0.000	0.000	0.000
0.017	0.135	0.227	0.297	0.310	0.352	0.351	0.000	0.000	0.000	2.027	2.215	0.000	0.000	0.000	0.000
0.035	0.143	0.295	0.271	0.286	0.406	0.353	0.392	0.633	0.488	0.316	0.000	0.000	0.000	0.000	0.000
0.034	0.148	0.243	0.362	0.345	0.498	1.355	0.533	0.842	0.000	2.113	0.000	0.000	0.000	0.000	0.000
0.042	0.133	0.298	0.336	0.394	0.340	0.572	0.617	0.475	0.885	0.000	0.000	0.000	0.000	0.000	0.000
0.031	0.141	0.261	0.347	0.377	0.411	0.407	0.634	0.634	0.000	1.082	0.000	0.000	0.000	0.000	0.000
0.048	0.149	0.245	0.357	0.361	0.876	0.457	0.508	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.039	0.148	0.235	0.306	0.516	0.439	0.904	0.564	0.603	0.000	2.670	0.000	0.000	1.514	0.000	0.000

