Haddock in the Northern Shelf (IV, IIIa, VIa) (WGNSSK 2018): landings mean weights-at-age
1	3
1965	2017														
0	15														
1
0.000	0.379	0.385	0.466	0.497	0.542	0.662	0.705	0.748	0.902	2.272	0.971	1.712	2.348	4.244	0.000
0.000	0.357	0.408	0.414	0.607	0.668	0.754	0.931	0.935	0.879	1.703	1.970	0.988	0.224	3.792	3.024
0.000	0.443	0.434	0.410	0.416	0.691	0.830	0.882	1.309	1.321	1.029	1.045	1.150	3.091	2.115	0.000
0.000	0.278	0.473	0.457	0.471	0.476	0.721	0.899	1.364	1.431	1.366	1.420	2.766	2.214	2.677	2.588
0.016	0.266	0.358	0.411	0.442	0.468	0.535	0.661	0.864	0.559	1.456	1.698	1.593	0.000	0.000	0.000
0.000	0.358	0.525	0.445	0.606	0.707	0.712	0.654	1.279	0.895	1.564	2.223	2.121	2.134	2.368	0.000
0.000	0.437	0.564	0.625	0.492	0.729	0.850	0.800	0.757	1.085	1.795	2.191	2.607	1.810	2.512	0.000
0.000	0.311	0.510	0.654	0.662	0.557	0.781	0.834	0.932	0.794	1.605	2.788	1.323	2.682	0.000	1.603
0.000	0.321	0.494	0.582	0.773	0.700	0.642	0.685	0.970	0.725	0.714	0.719	1.448	2.954	0.000	0.000
0.356	0.383	0.445	0.649	0.777	0.886	0.998	0.738	0.819	1.077	2.632	1.123	1.285	1.978	3.312	2.835
0.000	0.249	0.448	0.469	0.783	0.963	1.295	1.034	1.022	0.647	2.744	0.910	2.824	2.333	4.673	5.558


