Haddock in the Northern Shelf (IV, IIIa, VIa) (WGNSSK 2018): total catch mean weights-at-age
1	3
1965	2017														
0	15														
1
0.042	0.159	0.227	0.407	0.478	0.538	0.657	0.700	0.745	0.902	2.272	0.971	1.712	2.348	4.244	0.000
0.030	0.170	0.256	0.366	0.593	0.662	0.714	0.928	0.924	0.878	1.689	1.970	0.988	0.224	3.792	3.024
0.048	0.175	0.305	0.323	0.388	0.677	0.799	0.839	1.308	1.318	1.025	1.045	1.150	3.091	2.115	0.000
0.016	0.078	0.288	0.411	0.454	0.466	0.710	0.899	1.269	1.431	1.366	1.420	2.766	2.214	2.677	2.588
0.017	0.140	0.260	0.399	0.434	0.466	0.534	0.661	0.864	0.558	1.484	1.787	1.593	0.000	0.000	0.000
0.035	0.160	0.439	0.408	0.576	0.706	0.711	0.654	1.278	0.895	1.564	2.223	2.121	2.134	2.368	0.000
0.034	0.172	0.425	0.599	0.487	0.727	0.854	0.796	0.758	1.085	1.842	2.191	2.607	1.810	2.512	0.000
0.042	0.139	0.433	0.589	0.656	0.537	0.780	0.831	0.923	0.794	1.605	2.788	1.323	2.682	0.000	1.603
0.031	0.145	0.417	0.561	0.752	0.698	0.631	0.685	0.970	0.725	0.715	0.719	1.448	2.954	0.000	0.000
0.048	0.154	0.362	0.642	0.776	0.886	0.989	0.738	0.819	1.077	2.632	1.123	1.285	1.978	3.312	2.836
0.039	0.149	0.338	0.447	0.775	0.957	1.274	1.031	1.019	0.647	2.743	0.910	2.824	2.239	4.673	5.562


