'HADDOCK'	'LANDINGS'	2015	'ROCKALL'
1	2
1991	2017
1	7
1
86.7	6806.7	3011.2	1343.5	557.6	32.4	463.9
86.2	3641.6	5623.5	963.9	579.6	363.6	159.9
27.5	1918.9	4739.5	1157.1	489.1	144.3	290.4
29.7	1159.6	5298.6	3664.7	1039.5	66.4	141.4
1	145.8	5205.4	4791.2	1319.1	278.6	42.7
2.3	5149.1	1860.8	4148.7	2347.3	473	84.7
1	319.3	2101.6	2154.6	3658.1	1540	191.6
3.9	391.8	1815.4	1340.4	1898	2283.9	1300.7
245.325572144656	2600.24433391242	2993.7042151934	1972.08843405928	1227.79051227072	1599.60075305075	2290.80427585866
33.2844491965901	3445.38437519899	5080.97025096474	3005.63071869905	1295.44361907378	1175.5445219101	1962.58887374753
398.945911694571	941.121589676366	1232.16893611776	751.921862610709	987.853540452377	469.752407852422	579.318496793767
657.058968543002	2983.0688533474	3997.81497096742	2110.93803622195	808.861122880769	217.114672533157	392.409336992323
920.188763753854	8102.5260977245	11000.8083943384	1845.89645052351	1187.77595417272	877.744068597129	474.516375443336
196.630349944591	1765.34079731975	9501.5164380668	9119.13485929804	1364.08153446834	286.290046875876	472.050208663726
886.667401341113	2834.87848061491	6865.53070308637	7913.32330744072	724.794824174769	98.1496825719692	182.055058547123
2343.94550840683	767.918480041801	1290.00427999482	2356.254547452	2268.87916221341	428.144240019906	150.278798302169
31.206739036972	1219.89435362172	2709.35285507569	1073.52716668531	1539.0401520597	1623.20161648381	740.166716146487
17.22728192	749.0437217	6190.686934	1163.635874	478.9291522	761.2695559	848.2192498
4.7055110788224	10.9833753486999	243.743983317081	5242.66134104379	459.744639416107	261.175643368679	486.017771752058
0.028	70.619	195.788	351.796	4078.394	274.42	294.253
2.0760	23.3103	102.417	179.5033	187.568	2411.892	249.3827
0.0010	0.0010	147.2009	56.065	1.1250	65.009	479.888
138.568	11.757	1.4850	39.375	5.8330	42.623	542.48
202.477	1425.392	417.714	44.343	127.298	37.848	606.539
4.1480	655.918	3144.917	104.542	7.4250	67.821	111.824
127.223	613.206	2153.324	916.4005	3.9223	2.6901	13.01738
5.60421	1370.6	1847.312	2256.633	1258.9123	62.59781	60.63912	 

