2018 WHITING AREA 6A SCOGFSQ4 : Quarter four Scottish groundfish survey - Effort in 10 hours - numbers at age
2011 2017
1  6
0.75 1.00
119.474	2095.802	109.223	30.002	13.820	9.645
963.954	426.117	657.658	110.174	19.289	1.583
124.958	308.753	109.773	159.247	26.664	1.732
1517.805	345.678	167.724	81.544	55.129	31.410
2793.578	727.086	114.935	90.773	20.185	27.086
2415.440	2300.201	259.382	83.177	115.417	29.246
2942.906	4138.709	1166.512	176.565	2.148	11.808
